campaign_id,client_id,client_name,platform,report_date,attribution_window,spend_eur,impressions,clicks,conversions,cpm,ctr,cvr,cpc,cpa,revenue_eur,roas
107,17,Client_17,Meta Ads,2024-05-01,7d_view,937.37,85941,528,46,10.91,0.61,8.71,1.78,20.38,3917.9,4.18
118,15,Client_15,Meta Ads,2024-05-01,1d_click,859.49,59785,842,16,14.38,1.41,1.9,1.02,53.72,1374.46,1.6
118,15,Client_15,Meta Ads,2024-05-01,1d_view,859.49,59785,252,7,14.38,0.42,2.78,3.41,122.78,586.98,0.68
118,15,Client_15,Meta Ads,2024-05-01,28d_click,859.49,59785,842,21,14.38,1.41,2.49,1.02,40.93,2227.07,2.59
118,15,Client_15,Meta Ads,2024-05-01,7d_click,859.49,59785,842,17,14.38,1.41,2.02,1.02,50.56,1470.97,1.71
118,15,Client_15,Meta Ads,2024-05-01,7d_view,859.49,59785,252,8,14.38,0.42,3.17,3.41,107.44,1125.03,1.31
119,8,Client_8,Meta Ads,2024-05-01,1d_click,934.71,151181,1969,66,6.18,1.3,3.35,0.47,14.16,9933.79,10.63
119,8,Client_8,Meta Ads,2024-05-01,1d_view,934.71,151181,590,37,6.18,0.39,6.27,1.58,25.26,4185.0,4.48
119,8,Client_8,Meta Ads,2024-05-01,28d_click,934.71,151181,1969,106,6.18,1.3,5.38,0.47,8.82,12103.74,12.95
119,8,Client_8,Meta Ads,2024-05-01,7d_click,934.71,151181,1969,76,6.18,1.3,3.86,0.47,12.3,14904.0,15.95
119,8,Client_8,Meta Ads,2024-05-01,7d_view,934.71,151181,590,57,6.18,0.39,9.66,1.58,16.4,6509.49,6.96
39,1,Client_1,Meta Ads,2024-05-02,1d_click,880.48,96903,974,28,9.09,1.01,2.87,0.9,31.45,2673.69,3.04
39,1,Client_1,Meta Ads,2024-05-02,1d_view,880.48,96903,292,11,9.09,0.3,3.77,3.02,80.04,784.53,0.89
39,1,Client_1,Meta Ads,2024-05-02,28d_click,880.48,96903,974,38,9.09,1.01,3.9,0.9,23.17,6409.86,7.28
39,1,Client_1,Meta Ads,2024-05-02,7d_click,880.48,96903,974,31,9.09,1.01,3.18,0.9,28.4,3809.55,4.33
39,1,Client_1,Meta Ads,2024-05-02,7d_view,880.48,96903,292,25,9.09,0.3,8.56,3.02,35.22,3461.09,3.93
102,6,Client_6,Meta Ads,2024-05-02,1d_click,973.07,81859,866,15,11.89,1.06,1.73,1.12,64.87,752.54,0.77
102,6,Client_6,Meta Ads,2024-05-02,1d_view,973.07,81859,259,8,11.89,0.32,3.09,3.76,121.63,440.42,0.45
102,6,Client_6,Meta Ads,2024-05-02,28d_click,973.07,81859,866,22,11.89,1.06,2.54,1.12,44.23,2390.57,2.46
102,6,Client_6,Meta Ads,2024-05-02,7d_click,973.07,81859,866,17,11.89,1.06,1.96,1.12,57.24,3300.48,3.39
102,6,Client_6,Meta Ads,2024-05-02,7d_view,973.07,81859,259,9,11.89,0.32,3.47,3.76,108.12,917.98,0.94
107,17,Client_17,Meta Ads,2024-05-02,1d_click,751.05,68930,1205,28,10.9,1.75,2.32,0.62,26.82,4408.93,5.87
107,17,Client_17,Meta Ads,2024-05-02,1d_view,751.05,68930,361,8,10.9,0.52,2.22,2.08,93.88,729.92,0.97
107,17,Client_17,Meta Ads,2024-05-02,28d_click,751.05,68930,1205,45,10.9,1.75,3.73,0.62,16.69,8730.24,11.62
107,17,Client_17,Meta Ads,2024-05-02,7d_click,751.05,68930,1205,33,10.9,1.75,2.74,0.62,22.76,4944.29,6.58
107,17,Client_17,Meta Ads,2024-05-02,7d_view,751.05,68930,361,17,10.9,0.52,4.71,2.08,44.18,3102.72,4.13
119,8,Client_8,Meta Ads,2024-05-02,1d_click,717.52,106017,1696,63,6.77,1.6,3.71,0.42,11.39,3967.81,5.53
119,8,Client_8,Meta Ads,2024-05-02,1d_view,717.52,106017,508,33,6.77,0.48,6.5,1.41,21.74,4359.83,6.08
119,8,Client_8,Meta Ads,2024-05-02,28d_click,717.52,106017,1696,85,6.77,1.6,5.01,0.42,8.44,8344.69,11.63
119,8,Client_8,Meta Ads,2024-05-02,7d_click,717.52,106017,1696,77,6.77,1.6,4.54,0.42,9.32,11938.39,16.64
119,8,Client_8,Meta Ads,2024-05-02,7d_view,717.52,106017,508,35,6.77,0.48,6.89,1.41,20.5,3885.59,5.42
39,1,Client_1,Meta Ads,2024-05-03,1d_click,714.6,51252,1184,24,13.94,2.31,2.03,0.6,29.77,4333.54,6.06
39,1,Client_1,Meta Ads,2024-05-03,1d_view,714.6,51252,355,8,13.94,0.69,2.25,2.01,89.32,1078.92,1.51
39,1,Client_1,Meta Ads,2024-05-03,28d_click,714.6,51252,1184,37,13.94,2.31,3.12,0.6,19.31,5030.48,7.04
39,1,Client_1,Meta Ads,2024-05-03,7d_click,714.6,51252,1184,32,13.94,2.31,2.7,0.6,22.33,3604.36,5.04
39,1,Client_1,Meta Ads,2024-05-03,7d_view,714.6,51252,355,15,13.94,0.69,4.23,2.01,47.64,2775.65,3.88
102,6,Client_6,Meta Ads,2024-05-03,1d_click,966.17,96919,1910,71,9.97,1.97,3.72,0.51,13.61,7933.39,8.21
102,6,Client_6,Meta Ads,2024-05-03,1d_view,966.17,96919,573,28,9.97,0.59,4.89,1.69,34.51,2846.65,2.95
102,6,Client_6,Meta Ads,2024-05-03,28d_click,966.17,96919,1910,120,9.97,1.97,6.28,0.51,8.05,22749.94,23.55
102,6,Client_6,Meta Ads,2024-05-03,7d_click,966.17,96919,1910,88,9.97,1.97,4.61,0.51,10.98,6508.96,6.74
102,6,Client_6,Meta Ads,2024-05-03,7d_view,966.17,96919,573,63,9.97,0.59,10.99,1.69,15.34,7444.4,7.71
107,17,Client_17,Meta Ads,2024-05-03,1d_click,800.06,79730,1701,56,10.03,2.13,3.29,0.47,14.29,5493.37,6.87
107,17,Client_17,Meta Ads,2024-05-03,1d_view,800.06,79730,510,25,10.03,0.64,4.9,1.57,32.0,1756.16,2.2
107,17,Client_17,Meta Ads,2024-05-03,28d_click,800.06,79730,1701,96,10.03,2.13,5.64,0.47,8.33,16229.78,20.29
107,17,Client_17,Meta Ads,2024-05-03,7d_click,800.06,79730,1701,70,10.03,2.13,4.12,0.47,11.43,8091.05,10.11
107,17,Client_17,Meta Ads,2024-05-03,7d_view,800.06,79730,510,49,10.03,0.64,9.61,1.57,16.33,8245.74,10.31
119,8,Client_8,Meta Ads,2024-05-03,1d_click,722.25,59135,533,9,12.21,0.9,1.69,1.36,80.25,1701.94,2.36
119,8,Client_8,Meta Ads,2024-05-03,1d_view,722.25,59135,159,3,12.21,0.27,1.89,4.54,240.75,365.02,0.51
119,8,Client_8,Meta Ads,2024-05-03,28d_click,722.25,59135,533,12,12.21,0.9,2.25,1.36,60.19,1732.56,2.4
119,8,Client_8,Meta Ads,2024-05-03,7d_click,722.25,59135,533,10,12.21,0.9,1.88,1.36,72.23,536.06,0.74
119,8,Client_8,Meta Ads,2024-05-03,7d_view,722.25,59135,159,6,12.21,0.27,3.77,4.54,120.38,684.82,0.95
39,1,Client_1,Meta Ads,2024-05-04,1d_click,934.4,95814,1939,58,9.75,2.02,2.99,0.48,16.11,6806.95,7.28
39,1,Client_1,Meta Ads,2024-05-04,1d_view,934.4,95814,581,25,9.75,0.61,4.3,1.61,37.38,4249.29,4.55
39,1,Client_1,Meta Ads,2024-05-04,28d_click,934.4,95814,1939,90,9.75,2.02,4.64,0.48,10.38,8890.42,9.51
39,1,Client_1,Meta Ads,2024-05-04,7d_click,934.4,95814,1939,77,9.75,2.02,3.97,0.48,12.14,13856.29,14.83
39,1,Client_1,Meta Ads,2024-05-04,7d_view,934.4,95814,581,39,9.75,0.61,6.71,1.61,23.96,5837.34,6.25
107,17,Client_17,Meta Ads,2024-05-04,1d_click,705.4,69985,1033,18,10.08,1.48,1.74,0.68,39.19,3006.38,4.26
107,17,Client_17,Meta Ads,2024-05-04,1d_view,705.4,69985,309,7,10.08,0.44,2.27,2.28,100.77,434.16,0.62
107,17,Client_17,Meta Ads,2024-05-04,28d_click,705.4,69985,1033,24,10.08,1.48,2.32,0.68,29.39,3853.61,5.46
107,17,Client_17,Meta Ads,2024-05-04,7d_click,705.4,69985,1033,22,10.08,1.48,2.13,0.68,32.06,3987.16,5.65
107,17,Client_17,Meta Ads,2024-05-04,7d_view,705.4,69985,309,10,10.08,0.44,3.24,2.28,70.54,1378.4,1.95
119,8,Client_8,Meta Ads,2024-05-04,1d_click,800.59,125981,1432,38,6.35,1.14,2.65,0.56,21.07,6566.79,8.2
119,8,Client_8,Meta Ads,2024-05-04,1d_view,800.59,125981,429,12,6.35,0.34,2.8,1.87,66.72,1522.73,1.9
119,8,Client_8,Meta Ads,2024-05-04,28d_click,800.59,125981,1432,60,6.35,1.14,4.19,0.56,13.34,5560.35,6.95
119,8,Client_8,Meta Ads,2024-05-04,7d_click,800.59,125981,1432,47,6.35,1.14,3.28,0.56,17.03,5993.56,7.49
119,8,Client_8,Meta Ads,2024-05-04,7d_view,800.59,125981,429,21,6.35,0.34,4.9,1.87,38.12,2354.37,2.94
39,1,Client_1,Meta Ads,2024-05-05,1d_click,822.89,112290,1653,47,7.33,1.47,2.84,0.5,17.51,8454.97,10.27
39,1,Client_1,Meta Ads,2024-05-05,1d_view,822.89,112290,495,24,7.33,0.44,4.85,1.66,34.29,4066.17,4.94
39,1,Client_1,Meta Ads,2024-05-05,28d_click,822.89,112290,1653,82,7.33,1.47,4.96,0.5,10.04,11135.54,13.53
39,1,Client_1,Meta Ads,2024-05-05,7d_click,822.89,112290,1653,65,7.33,1.47,3.93,0.5,12.66,10145.28,12.33
39,1,Client_1,Meta Ads,2024-05-05,7d_view,822.89,112290,495,35,7.33,0.44,7.07,1.66,23.51,5463.84,6.64
107,17,Client_17,Meta Ads,2024-05-05,1d_click,750.63,113900,1266,30,6.59,1.11,2.37,0.59,25.02,5702.22,7.6
107,17,Client_17,Meta Ads,2024-05-05,1d_view,750.63,113900,379,12,6.59,0.33,3.17,1.98,62.55,2379.94,3.17
107,17,Client_17,Meta Ads,2024-05-05,28d_click,750.63,113900,1266,46,6.59,1.11,3.63,0.59,16.32,7522.84,10.02
107,17,Client_17,Meta Ads,2024-05-05,7d_click,750.63,113900,1266,39,6.59,1.11,3.08,0.59,19.25,4323.55,5.76
107,17,Client_17,Meta Ads,2024-05-05,7d_view,750.63,113900,379,24,6.59,0.33,6.33,1.98,31.28,2810.0,3.74
110,19,Client_19,Meta Ads,2024-05-05,1d_click,933.92,94014,793,26,9.93,0.84,3.28,1.18,35.92,1556.19,1.67
110,19,Client_19,Meta Ads,2024-05-05,1d_view,933.92,94014,237,13,9.93,0.25,5.49,3.94,71.84,2282.03,2.44
110,19,Client_19,Meta Ads,2024-05-05,28d_click,933.92,94014,793,45,9.93,0.84,5.67,1.18,20.75,2284.68,2.45
110,19,Client_19,Meta Ads,2024-05-05,7d_click,933.92,94014,793,32,9.93,0.84,4.04,1.18,29.18,6249.67,6.69
110,19,Client_19,Meta Ads,2024-05-05,7d_view,933.92,94014,237,16,9.93,0.25,6.75,3.94,58.37,1792.49,1.92
119,8,Client_8,Meta Ads,2024-05-05,1d_click,973.48,166753,2144,40,5.84,1.29,1.87,0.45,24.34,4721.34,4.85
119,8,Client_8,Meta Ads,2024-05-05,1d_view,973.48,166753,643,12,5.84,0.39,1.87,1.51,81.12,1625.64,1.67
119,8,Client_8,Meta Ads,2024-05-05,28d_click,973.48,166753,2144,52,5.84,1.29,2.43,0.45,18.72,9684.98,9.95
119,8,Client_8,Meta Ads,2024-05-05,7d_click,973.48,166753,2144,47,5.84,1.29,2.19,0.45,20.71,4723.4,4.85
119,8,Client_8,Meta Ads,2024-05-05,7d_view,973.48,166753,643,31,5.84,0.39,4.82,1.51,31.4,4051.11,4.16
39,1,Client_1,Meta Ads,2024-05-06,1d_click,868.31,139201,2437,48,6.24,1.75,1.97,0.36,18.09,3763.65,4.33
39,1,Client_1,Meta Ads,2024-05-06,1d_view,868.31,139201,731,15,6.24,0.53,2.05,1.19,57.89,1020.64,1.18
39,1,Client_1,Meta Ads,2024-05-06,28d_click,868.31,139201,2437,76,6.24,1.75,3.12,0.36,11.43,14024.25,16.15
39,1,Client_1,Meta Ads,2024-05-06,7d_click,868.31,139201,2437,61,6.24,1.75,2.5,0.36,14.23,7403.9,8.53
39,1,Client_1,Meta Ads,2024-05-06,7d_view,868.31,139201,731,34,6.24,0.53,4.65,1.19,25.54,6474.53,7.46
107,17,Client_17,Meta Ads,2024-05-06,1d_click,865.74,125706,2630,97,6.89,2.09,3.69,0.33,8.93,8424.7,9.73
107,17,Client_17,Meta Ads,2024-05-06,1d_view,865.74,125706,789,56,6.89,0.63,7.1,1.1,15.46,7616.54,8.8
107,17,Client_17,Meta Ads,2024-05-06,28d_click,865.74,125706,2630,130,6.89,2.09,4.94,0.33,6.66,12105.73,13.98
107,17,Client_17,Meta Ads,2024-05-06,7d_click,865.74,125706,2630,125,6.89,2.09,4.75,0.33,6.93,11378.63,13.14
107,17,Client_17,Meta Ads,2024-05-06,7d_view,865.74,125706,789,79,6.89,0.63,10.01,1.1,10.96,10989.16,12.69
110,19,Client_19,Meta Ads,2024-05-06,1d_click,722.86,57504,529,14,12.57,0.92,2.65,1.37,51.63,1450.29,2.01
110,19,Client_19,Meta Ads,2024-05-06,1d_view,722.86,57504,158,6,12.57,0.27,3.8,4.58,120.48,891.67,1.23
110,19,Client_19,Meta Ads,2024-05-06,28d_click,722.86,57504,529,24,12.57,0.92,4.54,1.37,30.12,2060.01,2.85
110,19,Client_19,Meta Ads,2024-05-06,7d_click,722.86,57504,529,15,12.57,0.92,2.84,1.37,48.19,1837.47,2.54
110,19,Client_19,Meta Ads,2024-05-06,7d_view,722.86,57504,158,11,12.57,0.27,6.96,4.58,65.71,1975.4,2.73
119,8,Client_8,Meta Ads,2024-05-06,1d_click,972.36,149939,1819,58,6.49,1.21,3.19,0.53,16.76,7269.18,7.48
119,8,Client_8,Meta Ads,2024-05-06,1d_view,972.36,149939,545,23,6.49,0.36,4.22,1.78,42.28,1587.49,1.63
119,8,Client_8,Meta Ads,2024-05-06,28d_click,972.36,149939,1819,82,6.49,1.21,4.51,0.53,11.86,11635.05,11.97
119,8,Client_8,Meta Ads,2024-05-06,7d_click,972.36,149939,1819,67,6.49,1.21,3.68,0.53,14.51,7169.99,7.37
119,8,Client_8,Meta Ads,2024-05-06,7d_view,972.36,149939,545,44,6.49,0.36,8.07,1.78,22.1,5359.74,5.51
39,1,Client_1,Meta Ads,2024-05-07,1d_click,753.92,145271,3105,65,5.19,2.14,2.09,0.24,11.6,9166.83,12.16
39,1,Client_1,Meta Ads,2024-05-07,1d_view,753.92,145271,931,28,5.19,0.64,3.01,0.81,26.93,5020.29,6.66
39,1,Client_1,Meta Ads,2024-05-07,28d_click,753.92,145271,3105,113,5.19,2.14,3.64,0.24,6.67,6412.47,8.51
39,1,Client_1,Meta Ads,2024-05-07,7d_click,753.92,145271,3105,85,5.19,2.14,2.74,0.24,8.87,9372.92,12.43
39,1,Client_1,Meta Ads,2024-05-07,7d_view,753.92,145271,931,53,5.19,0.64,5.69,0.81,14.22,344700.32,457.21
107,17,Client_17,Meta Ads,2024-05-07,1d_click,936.42,84706,1621,40,11.05,1.91,2.47,0.58,23.41,3573.66,3.82
107,17,Client_17,Meta Ads,2024-05-07,1d_view,936.42,84706,486,13,11.05,0.57,2.67,1.93,72.03,2286.33,2.44
107,17,Client_17,Meta Ads,2024-05-07,28d_click,936.42,84706,1621,60,11.05,1.91,3.7,0.58,15.61,6084.22,6.5
107,17,Client_17,Meta Ads,2024-05-07,7d_click,936.42,84706,1621,53,11.05,1.91,3.27,0.58,17.67,9256.8,9.89
107,17,Client_17,Meta Ads,2024-05-07,7d_view,936.42,84706,486,26,11.05,0.57,5.35,1.93,36.02,5055.2,5.4
110,19,Client_19,Meta Ads,2024-05-07,1d_click,877.93,151770,2121,42,5.78,1.4,1.98,0.41,20.9,5305.97,6.04
110,19,Client_19,Meta Ads,2024-05-07,1d_view,877.93,151770,636,13,5.78,0.42,2.04,1.38,67.53,804.15,0.92
110,19,Client_19,Meta Ads,2024-05-07,28d_click,877.93,151770,2121,67,5.78,1.4,3.16,0.41,13.1,8823.32,10.05
110,19,Client_19,Meta Ads,2024-05-07,7d_click,877.93,151770,2121,49,5.78,1.4,2.31,0.41,17.92,4980.7,5.67
110,19,Client_19,Meta Ads,2024-05-07,7d_view,877.93,151770,636,34,5.78,0.42,5.35,1.38,25.82,5456.69,6.22
39,1,Client_1,Meta Ads,2024-05-08,1d_click,831.11,90837,2054,47,9.15,2.26,2.29,0.4,17.68,3365.44,4.05
39,1,Client_1,Meta Ads,2024-05-08,1d_view,831.11,90837,616,15,9.15,0.68,2.44,1.35,55.41,1440.29,1.73
39,1,Client_1,Meta Ads,2024-05-08,28d_click,831.11,90837,2054,63,9.15,2.26,3.07,0.4,13.19,3996.99,4.81
39,1,Client_1,Meta Ads,2024-05-08,7d_click,831.11,90837,2054,55,9.15,2.26,2.68,0.4,15.11,4858.32,5.85
39,1,Client_1,Meta Ads,2024-05-08,7d_view,831.11,90837,616,26,9.15,0.68,4.22,1.35,31.97,2888.38,3.48
107,17,Client_17,Meta Ads,2024-05-08,1d_click,808.39,116448,1063,38,6.94,0.91,3.57,0.76,21.27,6102.75,7.55
107,17,Client_17,Meta Ads,2024-05-08,1d_view,808.39,116448,318,14,6.94,0.27,4.4,2.54,57.74,1478.54,1.83
107,17,Client_17,Meta Ads,2024-05-08,28d_click,808.39,116448,1063,49,6.94,0.91,4.61,0.76,16.5,4064.1,5.03
107,17,Client_17,Meta Ads,2024-05-08,7d_click,808.39,116448,1063,49,6.94,0.91,4.61,0.76,16.5,3070.36,3.8
107,17,Client_17,Meta Ads,2024-05-08,7d_view,808.39,116448,318,20,6.94,0.27,6.29,2.54,40.42,1602.38,1.98
110,19,Client_19,Meta Ads,2024-05-08,1d_click,728.63,52224,818,17,13.95,1.57,2.08,0.89,42.86,124198.47,170.45
110,19,Client_19,Meta Ads,2024-05-08,1d_view,728.63,52224,245,6,13.95,0.47,2.45,2.97,121.44,1039.13,1.43
110,19,Client_19,Meta Ads,2024-05-08,28d_click,728.63,52224,818,25,13.95,1.57,3.06,0.89,29.15,3674.8,5.04
110,19,Client_19,Meta Ads,2024-05-08,7d_click,728.63,52224,818,22,13.95,1.57,2.69,0.89,33.12,2414.63,3.31
110,19,Client_19,Meta Ads,2024-05-08,7d_view,728.63,52224,245,12,13.95,0.47,4.9,2.97,60.72,92861.96,127.45
39,1,Client_1,Meta Ads,2024-05-09,1d_click,750.76,67364,911,14,11.14,1.35,1.54,0.82,53.63,1380.86,1.84
39,1,Client_1,Meta Ads,2024-05-09,1d_view,750.76,67364,273,5,11.14,0.41,1.83,2.75,150.15,340.72,0.45
39,1,Client_1,Meta Ads,2024-05-09,28d_click,750.76,67364,911,20,11.14,1.35,2.2,0.82,37.54,3483.22,4.64
39,1,Client_1,Meta Ads,2024-05-09,7d_click,750.76,67364,911,15,11.14,1.35,1.65,0.82,50.05,1594.9,2.12
39,1,Client_1,Meta Ads,2024-05-09,7d_view,750.76,67364,273,9,11.14,0.41,3.3,2.75,83.42,723.46,0.96
110,19,Client_19,Meta Ads,2024-05-09,1d_click,785.52,72209,1672,58,10.88,2.32,3.47,0.47,13.54,11466.99,14.6
110,19,Client_19,Meta Ads,2024-05-09,1d_view,785.52,72209,501,22,10.88,0.69,4.39,1.57,35.71,4146.29,5.28
110,19,Client_19,Meta Ads,2024-05-09,28d_click,785.52,72209,1672,84,10.88,2.32,5.02,0.47,9.35,7332.92,9.34
110,19,Client_19,Meta Ads,2024-05-09,7d_click,785.52,72209,1672,76,10.88,2.32,4.55,0.47,10.34,15136.86,19.27
110,19,Client_19,Meta Ads,2024-05-09,7d_view,785.52,72209,501,41,10.88,0.69,8.18,1.57,19.16,114975.49,146.37
39,1,Client_1,Meta Ads,2024-05-10,1d_click,925.64,85231,1396,47,10.86,1.64,3.37,0.66,19.69,5219.89,5.64
39,1,Client_1,Meta Ads,2024-05-10,1d_view,925.64,85231,418,14,10.86,0.49,3.35,2.21,66.12,1190.85,1.29
39,1,Client_1,Meta Ads,2024-05-10,28d_click,925.64,85231,1396,63,10.86,1.64,4.51,0.66,14.69,7000.82,7.56
39,1,Client_1,Meta Ads,2024-05-10,7d_click,925.64,85231,1396,57,10.86,1.64,4.08,0.66,16.24,6989.67,7.55
39,1,Client_1,Meta Ads,2024-05-10,7d_view,925.64,85231,418,32,10.86,0.49,7.66,2.21,28.93,5853.55,6.32
110,19,Client_19,Meta Ads,2024-05-10,1d_click,744.88,128111,2200,70,5.81,1.72,3.18,0.34,10.64,198098.72,265.95
110,19,Client_19,Meta Ads,2024-05-10,1d_view,744.88,128111,660,24,5.81,0.52,3.64,1.13,31.04,4154.76,5.58
110,19,Client_19,Meta Ads,2024-05-10,28d_click,744.88,128111,2200,104,5.81,1.72,4.73,0.34,7.16,10999.25,14.77
110,19,Client_19,Meta Ads,2024-05-10,7d_click,744.88,128111,2200,89,5.81,1.72,4.05,0.34,8.37,7634.61,10.25
110,19,Client_19,Meta Ads,2024-05-10,7d_view,744.88,128111,660,61,5.81,0.52,9.24,1.13,12.21,8125.35,10.91
39,1,Client_1,Meta Ads,2024-05-11,1d_click,780.75,53348,1039,21,14.63,1.95,2.02,0.75,37.18,1314.31,1.68
39,1,Client_1,Meta Ads,2024-05-11,1d_view,780.75,53348,311,8,14.63,0.58,2.57,2.51,97.59,1561.49,2.0
39,1,Client_1,Meta Ads,2024-05-11,28d_click,780.75,53348,1039,35,14.63,1.95,3.37,0.75,22.31,2818.15,3.61
39,1,Client_1,Meta Ads,2024-05-11,7d_click,780.75,53348,1039,26,14.63,1.95,2.5,0.75,30.03,3779.62,4.84
39,1,Client_1,Meta Ads,2024-05-11,7d_view,780.75,53348,311,13,14.63,0.58,4.18,2.51,60.06,1377.95,1.76
110,19,Client_19,Meta Ads,2024-05-11,1d_click,905.35,116263,2851,95,7.79,2.45,3.33,0.32,9.53,6993.63,7.72
110,19,Client_19,Meta Ads,2024-05-11,1d_view,905.35,116263,855,28,7.79,0.74,3.27,1.06,32.33,5185.44,5.73
110,19,Client_19,Meta Ads,2024-05-11,28d_click,905.35,116263,2851,148,7.79,2.45,5.19,0.32,6.12,9410.06,10.39
110,19,Client_19,Meta Ads,2024-05-11,7d_click,905.35,116263,2851,123,7.79,2.45,4.31,0.32,7.36,186340.81,205.82
110,19,Client_19,Meta Ads,2024-05-11,7d_view,905.35,116263,855,62,7.79,0.74,7.25,1.06,14.6,5727.11,6.33
39,1,Client_1,Meta Ads,2024-05-12,1d_click,995.59,77657,1330,34,12.82,1.71,2.56,0.75,29.28,5929.8,5.96
39,1,Client_1,Meta Ads,2024-05-12,1d_view,995.59,77657,399,10,12.82,0.51,2.51,2.5,99.56,500.81,0.5
39,1,Client_1,Meta Ads,2024-05-12,28d_click,995.59,77657,1330,51,12.82,1.71,3.83,0.75,19.52,9986.43,10.03
39,1,Client_1,Meta Ads,2024-05-12,7d_click,995.59,77657,1330,46,12.82,1.71,3.46,0.75,21.64,4295.82,4.31
39,1,Client_1,Meta Ads,2024-05-12,7d_view,995.59,77657,399,23,12.82,0.51,5.76,2.5,43.29,4370.6,4.39
81,1,Client_1,Meta Ads,2024-05-13,1d_click,964.75,177710,3843,93,5.43,2.16,2.42,0.25,10.37,6479.23,6.72
81,1,Client_1,Meta Ads,2024-05-13,1d_view,964.75,177710,1152,34,5.43,0.65,2.95,0.84,28.37,5918.09,6.13
81,1,Client_1,Meta Ads,2024-05-13,28d_click,964.75,177710,3843,151,5.43,2.16,3.93,0.25,6.39,27551.85,28.56
81,1,Client_1,Meta Ads,2024-05-13,7d_click,964.75,177710,3843,108,5.43,2.16,2.81,0.25,8.93,19613.42,20.33
81,1,Client_1,Meta Ads,2024-05-13,7d_view,964.75,177710,1152,82,5.43,0.65,7.12,0.84,11.77,13931.54,14.44
81,1,Client_1,Meta Ads,2024-05-14,1d_click,960.55,168740,1365,32,5.69,0.81,2.34,0.7,30.02,2474.32,2.58
81,1,Client_1,Meta Ads,2024-05-14,1d_view,960.55,168740,409,15,5.69,0.24,3.67,2.35,64.04,2665.02,2.77
81,1,Client_1,Meta Ads,2024-05-14,28d_click,960.55,168740,1365,44,5.69,0.81,3.22,0.7,21.83,4201.53,4.37
81,1,Client_1,Meta Ads,2024-05-14,7d_click,960.55,168740,1365,35,5.69,0.81,2.56,0.7,27.44,2276.94,2.37
81,1,Client_1,Meta Ads,2024-05-14,7d_view,960.55,168740,409,23,5.69,0.24,5.62,2.35,41.76,437789.06,455.77
81,1,Client_1,Meta Ads,2024-05-15,1d_click,814.92,75008,1868,50,10.86,2.49,2.68,0.44,16.3,5867.53,7.2
81,1,Client_1,Meta Ads,2024-05-15,1d_view,814.92,75008,560,29,10.86,0.75,5.18,1.46,28.1,5580.14,6.85
81,1,Client_1,Meta Ads,2024-05-15,28d_click,814.92,75008,1868,86,10.86,2.49,4.6,0.44,9.48,9989.72,12.26
81,1,Client_1,Meta Ads,2024-05-15,7d_click,814.92,75008,1868,62,10.86,2.49,3.32,0.44,13.14,9027.09,11.08
81,1,Client_1,Meta Ads,2024-05-15,7d_view,814.92,75008,560,29,10.86,0.75,5.18,1.46,28.1,4247.68,5.21
81,1,Client_1,Meta Ads,2024-05-17,1d_click,944.91,76384,858,14,12.37,1.12,1.63,1.1,67.49,1340.23,1.42
81,1,Client_1,Meta Ads,2024-05-17,1d_view,944.91,76384,257,7,12.37,0.34,2.72,3.68,134.99,358.52,0.38
81,1,Client_1,Meta Ads,2024-05-17,28d_click,944.91,76384,858,19,12.37,1.12,2.21,1.1,49.73,2024.9,2.14
81,1,Client_1,Meta Ads,2024-05-17,7d_click,944.91,76384,858,16,12.37,1.12,1.86,1.1,59.06,1022.25,1.08
81,1,Client_1,Meta Ads,2024-05-17,7d_view,944.91,76384,257,7,12.37,0.34,2.72,3.68,134.99,444.34,0.47
81,1,Client_1,Meta Ads,2024-05-18,1d_click,773.42,101447,1087,35,7.62,1.07,3.22,0.71,22.1,4473.08,5.78
81,1,Client_1,Meta Ads,2024-05-18,1d_view,773.42,101447,326,12,7.62,0.32,3.68,2.37,64.45,2016.46,2.61
81,1,Client_1,Meta Ads,2024-05-18,28d_click,773.42,101447,1087,45,7.62,1.07,4.14,0.71,17.19,5328.19,6.89
81,1,Client_1,Meta Ads,2024-05-18,7d_click,773.42,101447,1087,43,7.62,1.07,3.96,0.71,17.99,2711.74,3.51
81,1,Client_1,Meta Ads,2024-05-18,7d_view,773.42,101447,326,24,7.62,0.32,7.36,2.37,32.23,4439.47,5.74
81,1,Client_1,Meta Ads,2024-05-19,1d_click,844.02,102823,2128,51,8.21,2.07,2.4,0.4,16.55,9757.35,11.56
81,1,Client_1,Meta Ads,2024-05-19,1d_view,844.02,102823,638,21,8.21,0.62,3.29,1.32,40.19,2659.42,3.15
81,1,Client_1,Meta Ads,2024-05-19,28d_click,844.02,102823,2128,78,8.21,2.07,3.67,0.4,10.82,11137.75,13.2
81,1,Client_1,Meta Ads,2024-05-19,7d_click,844.02,102823,2128,65,8.21,2.07,3.05,0.4,12.98,6422.98,7.61
81,1,Client_1,Meta Ads,2024-05-19,7d_view,844.02,102823,638,43,8.21,0.62,6.74,1.32,19.63,7152.09,8.47
108,17,Client_17,Meta Ads,2024-05-26,1d_click,753.29,114079,2534,43,6.6,2.22,1.7,0.3,17.52,4858.17,6.45
108,17,Client_17,Meta Ads,2024-05-26,1d_view,753.29,114079,760,23,6.6,0.67,3.03,0.99,32.75,2741.84,3.64
